username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Seige Waiting for Spring Training Rootz,2327814186,"Los Angeles, CA",2023-01-15 00:21:47,This niners Seahawks game so quickly turned into not a game lol,0,Twitter for Android,
Brian Beltran,2429409822,"East Los Angeles, CA",2023-01-15 00:21:41,@NFL_DovKleiman @RapSheet Cancel @NFL_DovKleiman !!!!! Why is Russell’s name still coming out your mouth when talki… https://t.co/BqsP044gns,0,Twitter for iPhone,
Juan Cuevas Jr,1549278228975456256,"Orange, CA",2023-01-15 00:21:23,"Seahawks proved a lot of people wrong this year. Can’t wait to see what they will be able to cook up next year🏈✌🏽
#Playoffs #nfl #Seahawks",1,Twitter for iPhone,
Malcolm P. Johnson,14731096,"Glendale, California",2023-01-15 00:20:26,"Gotta say, even though the @Seahawks are going out in the first round, this was a damn good season for them and the… https://t.co/S1iKmzWV3x",3,Twitter Web App,
Drew Knight,468878290,"Los Angeles, CA",2023-01-15 00:20:19,@DJDallyD If you asked yourself in February if the Seahawks would make the playoffs and have the number 5 pick in t… https://t.co/KoNRtpdkNC,0,Twitter for iPhone,
Adam Ayala,462364423,"California, USA",2023-01-15 00:20:08,NFL wanted the Seahawks in the playoffs for this?? Lol,0,Twitter for iPhone,
Brain🧠.,736238460,"Norwalk, CA",2023-01-15 00:19:51,Seahawks suck,0,Twitter for iPhone,
IN JESUS NAME NO MORE CAP,1030304305616572416,LA,2023-01-15 00:19:35,Seahawks some buns,0,Twitter for iPhone,
#Dgrinch24 🟣🟡 17 🏆 ♑️ 🐍🐐#TeamNoAccess,23699626,los angeles,2023-01-15 00:19:30,Lions could have done better than the Seahawks https://t.co/2jRe065hIm,0,Twitter for iPhone,
✭ 𝑷𝒂𝒓𝒊𝒔𝒂 𝑴𝒊𝒄𝒉𝒆𝒍𝒍𝒆 ✭,15519893,"Los Angeles, CA",2023-01-15 00:19:15,Well. Seahawks. Thanks for trying to play. Sigh.,0,Twitter for iPhone,
Rob Womack 🌴🤘🏻,21242563,"Manhattan Beach, CA",2023-01-15 00:18:53,@WajahatAli Thought you were going to mention the heartbreak of last year’s NFC Championship game and the dropped i… https://t.co/16sfCfUrG9,0,Twitter for iPad,
Mike Guardabascio,58113197,"LONG BEACH, CA",2023-01-15 00:18:42,“It’s hard to beat a team three times in one season” well what if that team is the Seahawks?,3,Twitter for iPhone,
Jiggly,30603281,"Redondo Beach, CA",2023-01-15 00:18:27,Seahawks really thought they had something. 🥱,0,Twitter for iPhone,
Jvson,315044576,"Los Angeles, CA",2023-01-15 00:17:58,The Lions would have put up a way better fight than the Seahawks 🤦🏻‍♂️,2,Twitter for iPhone,
Larry Brown Sports,197528800,Los Angeles,2023-01-15 00:17:32,49ers’ Jimmie Ward committed dumb penalty against Seahawks https://t.co/OrlUJTkcXK,0,dlvr.it,
glotus 𖤐,1522947412377100295,"Los Angeles, CA",2023-01-15 00:17:26,@brianc253 @RiseUp4L @NFLonFOX Hurt Seahawks fan,0,Twitter for iPhone,
NewJackSwingEra,706898817711366144,"Los Angeles, CA",2023-01-15 00:17:20,@lLOVEDAME @Seahawks @Toyota That's actually not funny. Brock Purdy was the truth at Iowa State. That dude is actua… https://t.co/1eskS4FPEr,1,Twitter Web App,
Supreme.... 🏁,44451428,"Los Angeles, CA",2023-01-15 00:17:18,Seattle Seahawks.. it’s been real! 🤝🏾,0,Twitter for iPhone,
J.G. Murphy,841413353360654336,"Los Angeles, CA",2023-01-15 00:16:59,"Bye bye, Seahawks 👋🏻👋🏻👋🏻",0,Twitter for iPhone,
(Raquel) KB💜💛,34203989,"Los Angeles, CA",2023-01-15 00:16:38,@Jaiden_H15 Love it  cause no love for the Seahawks,0,Twitter for iPhone,
AYAZ,1046661048760037376,"Los Angeles, CA",2023-01-15 00:16:35,"Nice to see all the 49ers fans stopped crying 😂 “Seahawks at 49ers” 
https://t.co/5BID9sihA0",0,Twitter for iPhone,
NFL Guru Joe ,532819897,"Long Beach, CA",2023-01-15 00:16:23,Once upon a time the Seattle Seahawks were winning 17-16.  It is now 41-17 San Francisco 49ers on top,0,Twitter for iPhone,
Jesse,762319514734297088,"Los Angeles, CA",2023-01-15 00:15:34,Seahawks defense making Brock Purdy look like a Hall of Famer. I’m crying 😔,0,Twitter for iPhone,
Dre Sinatra,19584818,"Los Angeles, CA",2023-01-15 00:15:31,@BENBALLER Not gonna lie tho as a Seahawks fan you should be proud because I don’t think too many people would have… https://t.co/ZcYP9swRFU,0,Twitter for iPhone,
kenny estrada 🏴‍☠️,30600596,lomita ca.,2023-01-15 00:15:04,@VicTafur Geno about to make the Seahawks take a Qb in front of the Raiders,1,Twitter for iPhone,
MoJackCheese,116288443,"Los Angeles, CA",2023-01-15 00:14:51,Cody Barton is an underpaid Boz. Pile jumper #Seahawks,0,Twitter for iPhone,
Michael,1472020251898302468,"Los Angeles, CA",2023-01-15 00:14:47,@teadub_ Hey I didn’t attend the Seahawks SB parade wearing a Seahawks jersey https://t.co/b5DG8e3kXk,0,Twitter for iPhone,
U.,471572300,LA,2023-01-15 00:14:18,LIGHTS TOO BRIGHT @Seahawks,2,Twitter for iPhone,
Robby Goldman,1314984053427273728,"Los Angeles, CA",2023-01-15 00:14:01,It was nice of the Niners to give the Seahawks hope after the first half but loving the blowout,0,Twitter for iPhone,
JEN,263847815,LA,2023-01-15 00:13:37,YOU THOUGHT @Seahawks,0,Twitter for iPhone,
Alec Shirvanian,1595482586037354496,"Los Angeles, CA",2023-01-15 00:13:32,it should have been the lions 😖 seahawks put up a good fight in the first half,0,Twitter for iPhone,
Ellen Scally,1263309474,"los angeles, ca",2023-01-15 00:12:45,Since when does Ellen Degeneres coach the Seattle Seahawks??? #goodforher #playoffs #nfl,0,Twitter for iPhone,
RickRocks,204619563,"Los Angeles, CA",2023-01-15 00:12:43,Mann @Seahawks u guys should of just gave up on the wild card gave it to someone who was worthy,0,Twitter for iPhone,
Greg Zubick,48028458,Los Angeles,2023-01-15 00:12:34,Adiós Seahawks-didn’t deserve to make the playoffs anyhow,0,Twitter for iPhone,
Abe,909533738,"Los Angeles, CA",2023-01-15 00:12:30,@shaneconnlly44 @bigwerms They weren’t just the Seahawks when it was a close game but now that they’re getting cooked it’s just the Seahawks,0,Twitter for iPhone,
D0M0,32227011,"Inglewood, CA",2023-01-15 00:12:16,"Someone at Levi stadium should have got a bunch of skittles and tossed them the the Seahawks

Yea I ain’t forgot that",0,Twitter for iPhone,
Drew Voros,20822263,Los Angeles,2023-01-15 00:11:59,@twilbert @Seahawks @uscfb one bad fumble and the worm turned,0,Twitter Web App,
NewJackSwingEra,706898817711366144,"Los Angeles, CA",2023-01-15 00:11:37,"@BeastMode__80 @49ers @19problemz Cheat? Ha, ha yeah right. Seattle you guys have an average QB in Geno Smith who i… https://t.co/6QbTYAnvd1",1,Twitter Web App,
Los Angeles Rams Peeps 2.0,60921571,Los Angeles,2023-01-15 00:11:20,Did NFL officials dictate outcome of Rams Seahawks game? https://t.co/REamScJY5U,0,FANpeeps.com,
aubrey travez,481815883,"Los Angeles, CA",2023-01-15 00:11:15,Let’s go niners! Lol Seahawks stinking it up and it’s a playoff blow out 😒😩,0,Twitter for iPhone,
Formrly 🏈⚽️🥇,1384343692832428035,"Los Angeles, CA",2023-01-15 00:11:13,WTF ARE THE REFS DOING IN THE SEAHAWKS NINERS GAME?!?! OBVIOUS PI ON THE NINERS AND THEN A HOLD TO ALLOW A DEEBO TO… https://t.co/C6FuFFtUXl,0,Twitter for Android,
Chris DaCar,1591637377755148288,"Los Angeles, CA",2023-01-15 00:11:08,@Limey_AK47 @Seahawks @Toyota Just checking to see if you’re beating their ass rn,0,Twitter for iPhone,
Matt Lawrence,182567130,"Los Angeles, CA",2023-01-15 00:10:49,We’re are those people talking smack about #Purdy after the first half? Youngest QB in NFL history to throw for 3 t… https://t.co/DZGWH8jfuW,0,Twitter for iPhone,
the great,272320483,"Los Angeles, CA",2023-01-15 00:10:42,@tjohnson9565 These not the Seahawks I know😭,0,Twitter for iPhone,
Ray Rosas,84491427,,2023-01-15 00:10:41,@MylesASimmons Seahawks just got worse.,0,Twitter for Android,
Beat The Eagles 🦅,512449907,South Los Angeles,2023-01-15 00:10:25,I apologize to all my fellow @Lakers/@Seahawks fans for my vulgar vocabulary today but every other single @Seahawks… https://t.co/Pu9hVux8vl,1,Twitter for iPhone,
Breaking News Update,1599995142194302976,los Angeles,2023-01-15 00:10:22,NFL playoffs live updates: Deebo Samuel extends 49ers' lead vs. Seahawks – The Washington Post https://t.co/0qgs5p6QCO,0,Jetpack.com,
Mike Mayer,37598258,"Los Angeles, CA ",2023-01-15 00:10:12,"One mistake from Geno Smith changed the entire outlook of this game

Seahawks were potentially heading towards a fi… https://t.co/t0aK0SPJmP",0,Twitter Web App,
Matt Hovland,5197091,"Los Angeles, CA",2023-01-15 00:10:06,"Well, the first half was fun. Fuuuuuuuck #seahawks Sea you next season!",0,Twitter for iPhone,
FreddieB🏁,832548450,"Pasadena, Ca ",2023-01-15 00:09:55,😂😂😂😂 u sayin it like the Seahawks good bro https://t.co/yjRjN6wCHT,0,Twitter for iPhone,
Trixy,101674793,"West Hollywood, CA",2023-01-15 00:09:30,RT @PFF_Fantasy: Christian McCaffrey anytime he sees a Seahawks defender running towards him https://t.co/EM7r1Yjghv,0,TweetCaster for Android,
Kells™️,1328833847195295752,"Los Angeles, CA",2023-01-15 00:09:18,Seahawks done. Put a fork in em,1,Twitter for iPhone,
Stephen Rodrick,190833141,Vancouver/Los Angeles,2023-01-15 00:09:05,"@brandonthesimp @FieldGulls I am. Yes, the Seahawks have been outscored 22-0 in the second half because of the officiating.",0,Twitter Web App,
Louis Valverde,828379495,Los Angeles CA,2023-01-15 00:08:56,Niners gang just banged the Seahawks out of the playoffs…with 10 minutes to go in the game…,0,Twitter for iPhone,
Beat The Eagles 🦅,512449907,South Los Angeles,2023-01-15 00:08:50,Please sign Geno to an extension @Seahawks,1,Twitter for iPhone,
Geoff LaTulippe,1130961853939572736,"Beverly Hills, CA",2023-01-15 00:08:49,Guys I'm starting to think the Seahawks might lose this one.,0,Twitter for Android,
Jay-Ticker,2837529962,"Los Angeles, CA",2023-01-15 00:08:48,Seahawks fans hella quiet on this app,0,Twitter for iPhone,
Moon Dawg 🐶,130079549,"Los Angeles, CA",2023-01-15 00:08:45,Seahawks y’all played good but the 49ers got the beat of y’all today,0,Twitter for iPhone,
Cole,404686315,"Los Angeles, CA",2023-01-15 00:08:40,Seahawks played good!!! Just couldn’t get it in the stretch! No hate will be tolerated,0,Twitter for iPhone,
Scott Kramer⚡️,22875972,"Los Angeles, CA",2023-01-15 00:08:39,@StevenIHaglund He’s trying really hard but the Seahawks keep forgetting to play defense,0,Twitter for iPhone,
Ron Hays,34944258,"Los Angeles, CA",2023-01-15 00:08:37,"Looking good, Seahawks. https://t.co/HsMseBl4Iz",1,Twitter for Android,
🐐,1494437736882716682,The Temple,2023-01-15 00:08:24,So where do the Seahawks go from here?,0,Twitter for Android,
P🎱ЯKŸ,911427750,"San Fernando, CA",2023-01-15 00:08:04,Derek Carr is on the Seahawks ??,0,Twitter for iPhone,
Rocío A,715500960,"Los Angeles, CA",2023-01-15 00:08:03,The Seahawks are unhinged,0,Twitter Web App,
JAY❤️‍🔥,46726207,"Long Beach, CA",2023-01-15 00:07:56,Bye bye Seahawks,0,Twitter for iPad,
Alec,1320606182038528002,"Los Angeles, CA",2023-01-15 00:07:53,"Snuffing the Seahawks out 😤😤
#FTTB",0,Twitter for iPhone,
Jiggly,30603281,"Redondo Beach, CA",2023-01-15 00:07:45,Beating the Seahawks is one of my favorite things to witness,0,Twitter for iPhone,
Brian Morales,2269549294,"Paramount, CA",2023-01-15 00:07:40,The Seahawks are so bad lol I don’t think the Lions would’ve beat the Niners either but they would’ve done better than this smh,0,Twitter for iPhone,
Adrian,1244024982780301317,"Los Angeles, CA",2023-01-15 00:07:38,@timthetatman @Seahawks What do you know the Seahawks aren’t a play off caliber team who would’ve thought.,0,Twitter for iPhone,
Max Torres,1065433729990946818,"Long Beach, CA ",2023-01-15 00:07:37,Deommodore Lenoir with the interception against the Seahawks #ProDucks,3,Twitter for iPhone,
Justin,3402782091,"Los Angeles, CA",2023-01-15 00:07:36,Seahawks folded crazy lmao,1,Twitter for iPhone,
JAY❤️‍🔥,46726207,"Long Beach, CA",2023-01-15 00:07:33,@Amac_408 😂😂😂 Seahawks going home lol,0,Twitter for iPad,
❄️❄️,421512860,"Los Angeles, CA",2023-01-15 00:07:31,Oh the Seahawks are falling apart,0,Twitter for iPhone,
Leader of friends,290219320,Los Angeles,2023-01-15 00:07:24,Seahawks getting  smacked now,0,Twitter for iPhone,
Wells P,18008840,LA,2023-01-15 00:07:19,"THE SEAHAWKS ARE WHO WE THOUGHT THEY WERE 

What’s good @BENBALLER",1,Twitter for iPhone,
jesus_shuttlesworth,321859329,"Inglewood, CA",2023-01-15 00:07:17,"Ok now for real @Seahawks, goodnight 😅",0,Twitter for iPhone,
Paul Sanchez,45500044,"Los Angeles, CA",2023-01-15 00:07:13,Whatever. Seahawks weren’t even supposed to be here and they were. Good season regardless.,0,Twitter for iPhone,
elijah yo,1160464895864737792,"Carson, CA",2023-01-15 00:07:12,bruh its fuckin over lmao bye seahawks,0,Twitter for iPhone,
D0M0,32227011,"Inglewood, CA",2023-01-15 00:07:10,We broke them. Them Seahawks fans are quiet now,0,Twitter for iPhone,
HTL,1258715315162058754,"Los Angeles, CA",2023-01-15 00:06:57,Seahawks😹😹😹,0,Twitter for iPhone,
Nesthot,865189992,San Jose,2023-01-15 00:06:52,The Seahawks deserve misery send the 12s home 🫡,0,Twitter for iPhone,
B. LONDON,235741664,"Los Angeles, California",2023-01-15 00:06:45,Seahawks blew it.,0,Twitter for iPhone,
JAY❤️‍🔥,46726207,"Long Beach, CA",2023-01-15 00:06:29,Seahawks lol 😂,0,Twitter for iPad,
Hollywood Holguin,832485088411545600,"Hollywood, Los Angeles",2023-01-15 00:06:25,‘Twas a good season for the Seahawks. A playoff appearance and a top 5 draft pick? They bodied that Russell Wilson… https://t.co/QrJ3Z30FzE,0,Twitter for iPhone,
Kris Tapley,14651308,"Los Angeles, CA",2023-01-15 00:06:13,"2020:
Colts - 24 / Bills - 27
Bears - 9 / Saints - 21

2021:
Eagles - 15 / Bucs - 31
Steelers - 21  / Chiefs - 42… https://t.co/KGKdn3LNGt",0,Twitter Web App,
𝐉𝐇𝐨𝐨𝐝𝐢𝐞 🌟,1386180820927320064,"Los Angeles, CA",2023-01-15 00:06:06,"Seahawks defense in the 2nd half:

#SEAvsSF https://t.co/H7cL4gDADO",0,Twitter for iPhone,
Joshua C Byfield,1300940674783539200,"Los Angeles, CA",2023-01-15 00:05:57,"Nighty night 💤, @Seahawks.

See you next year!",0,Twitter for Android,
Ron Hays,34944258,"Los Angeles, CA",2023-01-15 00:05:48,"It isn't the same when you don't have the refs giving you the game, Seahawks. https://t.co/VC8qnSTu2Z",0,Twitter for Android,
Aa🌸,3187986575,"Pasadena, CA",2023-01-15 00:05:35,See ya Seahawks !,0,Twitter for iPhone,
JAY❤️‍🔥,46726207,"Long Beach, CA",2023-01-15 00:05:33,@SOULbeautifulme ❤️🔥🔥🔥🔥🔥 Seahawks going home lol 😂,0,Twitter for iPad,
Reuben Hernandez,1393542794,"Canoga Park, Los Angeles",2023-01-15 00:05:30,Seahawks mailing it in at this point. That’s a done deal for Seattle.,0,Twitter for iPhone,
Mbappé Better,290119862,Los Angeles,2023-01-15 00:05:18,How I’m feeling right about now #Seahawks https://t.co/ZLHxvzQWly,0,Twitter for iPhone,
Maximo Blu Gonzales,1560782125,"Los Angeles, CA",2023-01-15 00:05:15,Rams and Lions looking at the Seahawks get blown out in the Wild Card https://t.co/jGyx6av85z,0,Twitter for Android,
Jerry Westside,30296650,"Los Angeles, CA",2023-01-15 00:05:04,Seahawks huh 🤣🤣🤣,0,Twitter for iPhone,
nate duchene,80957723,"los angeles, ca",2023-01-15 00:04:59,"@Jackson_Nicoya @NinersNation @Seahawks Also, that hold by Aiyuk. Yikes.",0,Twitter for iPhone,
BRYAN🎃,1202824664,,2023-01-15 00:04:53,"These Seahawks players stopped smiling since the first half, DK ain’t dancing on the sideline no more bitch ass mf 😂😂😂😂😂",0,Twitter for iPhone,
Jeremy Repanich,19727189,"Santa Monica, CA",2023-01-15 00:04:47,Seahawks fans: https://t.co/ERnx0jx9YY,0,Twitter Web App,
MOROCCO FAN ACCOUNT,100350568,"Inglewood, CA",2023-01-15 00:04:39,#27 on the Seahawks is the worst player I've seen,0,Twitter for Android,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-15 00:04:37,Purdy hits Deebo for a 62 yd TD pass the Niners are blowing out the Seahawks 38-17 in 4th quarter #NFLPlayoffs #NFL… https://t.co/j4Vx6sOSxq,0,Twitter for Android,
Hermes,808880895960629248,"Norwalk, CA",2023-01-15 00:04:33,Ppl really thought Seahawks were gonna upset,0,Twitter for Android,
2022M3LR,536701149,"Los Angeles, CA",2023-01-15 00:04:20,@Seahawks it’s done. Maybe next year.,0,Twitter for iPad,
Beat The Eagles 🦅,512449907,South Los Angeles,2023-01-15 00:04:13,SUCK IT &amp; GOODBYE @Seahawks,0,Twitter for iPhone,
Ricky Montez,20953128,Los Angeles,2023-01-15 00:03:53,"Seahawks gullible on D, fell for that fake so hard #NFLPlayoffs",0,Twitter for iPhone,
UNDER🎱ED,3444133213,"Los Angeles, CA",2023-01-15 00:03:53,Niggas really thought we was losing to the Seahawks lmao,0,Twitter for iPhone,
El Peor,1091031626870452224,"South Central , Los Angeles ",2023-01-15 00:03:43,Seahawks are dog water,0,Twitter for iPhone,
Skillzberg 🏁,20560425,"LOS ANGELES, CALIFORNIA",2023-01-15 00:03:40,Thanks for coming out Seahawks https://t.co/rXiJoaLMGe https://t.co/hFC1hBHEGl,0,Twitter for iPhone,
Me,872129064236048386,Los Angeles ,2023-01-15 00:03:39,"""Seahawks at 49ers""  
https://t.co/KTLMA9qtRU",0,Twitter for Android,
Chris Guzman 🏆,19135664,"Los Angeles, CA",2023-01-15 00:03:27,Dagger. It’s over for the Seahawks.,0,Twitter for iPhone,
Alec,1320606182038528002,"Los Angeles, CA",2023-01-15 00:03:19,FUCK THE SEAHAWKS!! 🗣🗣 https://t.co/1Xv5iTe6T7,0,Twitter for iPhone,
#DateAChef,51683982,"Los Angeles, CA",2023-01-15 00:03:10,Get these bum ass Seahawks off the tv man,0,Twitter for iPhone,
Baby E,63258567,"Los Angeles, CA",2023-01-15 00:03:07,Had one job @Seahawks,0,Twitter for iPhone,
Boss Biglow,168386037,"Los Angeles, CA",2023-01-15 00:03:06,"@Seahawks y’all can go home now
#49ers
#FTTB",0,Twitter for iPhone,
Finessa Hudgens,36606916,Los Angeles,2023-01-15 00:03:06,Damn 😅 Seahawks looked like they were gonna pull the upset but they need to go ahead and pack it up now.,0,Twitter for iPhone,
jesus_shuttlesworth,321859329,"Inglewood, CA",2023-01-15 00:03:03,@Seahawks goodnight 😌,0,Twitter for iPhone,
DJ Jenkins,14158500,"Studio City, CA",2023-01-15 00:03:01,"You gave it a good shot, Seahawks",0,Twitter for Mac,
GOODY2SNEAKERS🏀💜💛⚡️,1216422102758084608,"Inglewood, CA",2023-01-15 00:02:58,Damn Seahawks.. y’all embarrassing 😳,0,Twitter for iPhone,
Nick Tomoyasu,1610026393,"Pasadena, CA",2023-01-15 00:02:52,Lions &gt;&gt;&gt;&gt; Seahawks,0,Twitter for iPhone,
La Daisyyyy 🌻🤍,1290521221163958272,"Los Angeles, CA",2023-01-15 00:02:52,Bro these Seahawks are Ass WE SHOULD BE THERE,0,Twitter for iPhone,
Nina Chantele,32300106,"Los Angeles, CA",2023-01-15 00:02:49,"Not #FOXnfl going into commercials playing #DanielPowter's ""Bad Day"" while showing the #Seahawks 😂 @Star1013
#SFvsSEA #wildcardweekend",0,Twitter for Android,
Dre Sinatra,19584818,"Los Angeles, CA",2023-01-15 00:02:48,Pack it up for the Seahawks,1,Twitter for iPhone,
Marisa Garcia,40779977,"Long Beach, CA",2023-01-15 00:02:46,Wow lol Seahawks just threw the whole game away,0,Twitter for iPhone,
🔟,550037574,"Los Angeles, CA",2023-01-15 00:02:42,NIGGA FUCK THE SEAHAWKS,0,Twitter for iPhone,
❤️‍🔥,2398096081,"Los Angeles, CA",2023-01-15 00:02:42,It’s over Seahawks 😭🤮😭🤮,0,Twitter for iPhone,
eli,1458973853384798209,"Los Angeles, CA",2023-01-15 00:02:42,LMFAO SEAHAWKS ARE FINISHED,0,Twitter for iPhone,
PEEZY,51779270,"Hollywood, CA",2023-01-15 00:02:40,Lmaooooo get the Seahawks off the field!!!,0,Twitter for iPhone,
Brandon Lawless,1133923944933646337,"Los Angeles, CA",2023-01-15 00:02:32,Seahawks forgot they had a second half,0,Twitter for iPhone,
Jeff J.,65538352,"Los Angeles, CA",2023-01-15 00:02:31,Put a fork in the Seahawks,0,Twitter for iPhone,
Nesthot,865189992,San Jose,2023-01-15 00:02:30,Run the Seahawks to the ground please,0,Twitter for iPhone,
big squabbles,1523441612596031491,"Los Angeles, CA",2023-01-15 00:02:27,Seahawks need to pack it up,0,Twitter for iPhone,
ivvvv,1304352706752987141,"Los Angeles, CA",2023-01-15 00:02:24,WELP @Seahawks LMAO,0,Twitter for iPhone,
Cascadia Fire Has No Season,314024592,"Los Angeles, CA",2023-01-15 00:02:23,Seahawks getting crapped on,0,Twitter for iPhone,
🗽,1087285172842639361,"Los Angeles, CA",2023-01-15 00:02:13,the free bread im about to collect off these weak ass seahawks is crazy😂,0,Twitter for iPhone,
Adam Ray,23136873,"Los Angeles, CA",2023-01-15 00:01:06,Truly thought we could pull this off. The NFL and the Niners wanted this one more🤦‍♀️#seahawks,2,Twitter for iPhone,
gone grrrl,951027682908651521,"Los Angeles, CA",2023-01-15 00:00:55,why does it seem like only w/ the seahawks do the announcers say shit like “this offense is unraveling!” &amp; immediat… https://t.co/NkpwuPFna5,1,Twitter for iPhone,
BOSS SHAWN,3187456190,Los Angeles,2023-01-15 00:00:52,@Seahawks @Toyota Seahawks are playing the 49ers and the refs.,0,Twitter for iPhone,
𝕷𝕵⁵ 🌴,820737811632574469,"Los Angeles, CA",2023-01-15 00:00:30,@j_carr22 @Seahawks he cares. https://t.co/EOGAwy5dQB,0,Twitter for iPhone,
meg💛,714600822496043011,"Los Angeles, CA",2023-01-15 00:00:30,Being a Seahawks fan is a stressful time and it’s definitely not always great for my heart. #SEAvsSF,0,Twitter for iPhone,
deedee,1301991248161419265,LA,2023-01-15 00:00:20,Damn Seahawks. Y’all had one job🤦🏾‍♂️,0,Twitter for iPhone,
Anthony,1327241454,"Los Angeles, CA",2023-01-14 23:59:57,Fox is real funny for playing “Bad Day” with shots of the Seahawks as they cut to commercial.,0,Twitter Web App,
Gabe Ramirez,17843433,"Los Angeles, CA",2023-01-14 23:59:53,Refs def in the tank for the Niners. Don’t call an obvious holding on Ward during the deep ball to Metcalf and then… https://t.co/Ke7v2AoFFA,0,Twitter for iPhone,
Brendan Walker,3407002032,"Los Angeles, CA",2023-01-14 23:59:49,"NO WAY Fox is out here playing ""cause you had a bad day"" and showing the Seahawks before the game ends lmao",0,TweetDeck,
MC Metro,744592176,"Los Angeles, CA",2023-01-14 23:59:31,@KevinGraySports Seahawks are not good,0,Twitter for iPhone,
Chris Armenta | Entrepreneur,1387687046,"Hollywood, Los Angeles",2023-01-14 23:57:40,@Seahawks absolutely imploding right now!,0,Twitter for iPhone,
Brian Quiroz,154600695,"Los Angeles , California ",2023-01-14 23:57:33,Yeah I’m going to watch UFC. Things are not looking great for Seahawks. Hopefully I don’t miss out on anything,0,Twitter for iPhone,
BILL⚡️WAYNE🦇🦇,423105385,"Los Angeles, CA",2023-01-14 23:57:32,Seahawks crumbling,0,Twitter for iPhone,
Mike Mayer,37598258,"Los Angeles, CA ",2023-01-14 23:57:27,Completely unraveling for the Seahawks,0,Twitter Web App,
TheJuaan,261415921,"Los Angeles, Ca",2023-01-14 23:57:26,This seahawks 9iners game gettn heated,0,Twitter for iPhone,
Fabian F.G.,495287422,"Huntington Park, California",2023-01-14 23:57:11,Seahawks fell apart,0,Twitter for iPhone,
Breaking News Update,1599995142194302976,los Angeles,2023-01-14 23:56:58,"Geno Smith finds DK Metcalf for 50-yard TD, Seahawks take first-half lead #Raiders #NFL #Steelers #HereWeGo… https://t.co/jg8CZyBUK4",0,Jetpack.com,
BRYAN🎃,1202824664,,2023-01-14 23:56:57,SEAHAWKS DOWNFALL,0,Twitter for iPhone,
2022M3LR,536701149,"Los Angeles, CA",2023-01-14 23:56:32,OMG @Seahawks you’re imploding. You’ve got this. #believe,0,Twitter for iPad,
StevenC,1374428603333570560,LA,2023-01-14 23:56:31,"""You're not gonna get many opportunities for it."" Errr DK been getting open vs Ward all game. #seahawks #49ers",0,Twitter Web App,
ClutchPoints,3312776298,"Los Angeles, CA",2023-01-14 23:56:18,"The 49ers two-point conversion is GOOD 🙌

They extend their lead to 14 over the Seahawks!

https://t.co/u5dbPqQOYG",5,TweetDeck,
✭ 𝑷𝒂𝒓𝒊𝒔𝒂 𝑴𝒊𝒄𝒉𝒆𝒍𝒍𝒆 ✭,15519893,"Los Angeles, CA",2023-01-14 23:55:55,Seahawks imploded after this. Dirty karma hit really fast. 🤷🏻‍♀️ https://t.co/w2OK3zhnrC,0,Twitter for iPhone,
Mandy Lopez™,20417716,"Long Beach, California",2023-01-14 23:55:00,Seahawks on tilt.,0,Twitter for iPhone,
NFL Guru Joe ,532819897,"Long Beach, CA",2023-01-14 23:54:59,The Seahawks are in shambles,0,Twitter for iPhone,
Beyond 716,1357036949651951616,"Long Beach, California",2023-01-14 23:54:56,The refs really impacted this Seahawks 49ers game with that ticky tack ineligible player down field call. Terrible job.,1,Twitter Web App,
Jeff ®️,192691218,Seattle | Los Angeles,2023-01-14 23:53:37,Too early for rally caps? #Seahawks,0,Twitter for iPad,
Tayo Ola,24825461,"Los Angeles, CA",2023-01-14 23:52:10,As much as I hate the Niners I hope they beat the brick off the Seahawks because they don’t deserve to be in the playoffs!,0,Twitter for iPhone,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-14 23:51:59,Purdy connects with Elijah Mitchell for a touchdown pass the 49ers go for 2pt. conversion it's successful to Kittle… https://t.co/wOGe7m93kf,0,Twitter for Android,
MC Metro,744592176,"Los Angeles, CA",2023-01-14 23:51:57,@KevinGraySports Seahawks are garbage,0,Twitter for iPhone,
fer,983956897,LA,2023-01-14 23:51:11,it’s curtains for the Seahawks I think,0,Twitter for iPhone,
kiana!,896407712270909442,"Los Angeles, CA",2023-01-14 23:51:03,I HATE THE SEAHAWKS,0,Twitter for iPhone,
Nameless Cat,230355286,LA CA USA,2023-01-14 23:50:54,Take that Seahawks👊🏼,0,Twitter for iPhone,
🌙Moondancer Goes Left⚡️♋️🛹🏄‍♀️🇵🇭🇺🇸🌎✊🏽,130253705,Los Angeles,2023-01-14 23:50:53,"@Reekayy Not me, go Seahawks!",0,Twitter for iPhone,
Lerb Bosa 🤷🏻‍♂️,312328907,LA,2023-01-14 23:50:48,F🤬ck these dirty ass seahawks. Still not enough! #wildcardweekend #SFvsSEA #NFLPlayoffs #NFLonFOX,0,Twitter for iPhone,
Alec,1320606182038528002,"Los Angeles, CA",2023-01-14 23:50:43,FUCK THE SEAHAWKS 🗣,0,Twitter for iPhone,
Mr. J,458254886,Los Angeles,2023-01-14 23:50:15,Seahawks are fucking up,0,Twitter for iPhone,
Joseph Tisnado,1529864516271427587,,2023-01-14 23:50:11,I think @kennethwalkerIII is the Seahawks future,0,Twitter for iPhone,
